state,year,month,age_group,deaths,population,daily_chance_to_die,days_in_month
North Carolina,2021,01,80-84 years,1733,199259,2.8055558748388585e-4,31
North Carolina,2021,01,85+ years,3648,185257,6.352117294074648e-4,31
North Carolina,2021,05,10-14 years,0,668060,0,31
North Carolina,2021,05,15-19 years,40,703310,1.8346427331406654e-6,31
North Carolina,2021,05,20-24 years,90,734847,3.950789492849005e-6,31
North Carolina,2021,05,25-29 years,122,702270,5.603947016058983e-6,31
North Carolina,2021,05,30-34 years,145,711874,6.57057197599394e-6,31
North Carolina,2021,05,35-39 years,149,670404,7.169485284847981e-6,31
North Carolina,2021,05,40-44 years,184,659553,8.99925232842204e-6,31
North Carolina,2021,05,45-49 years,200,651158,9.907906995269668e-6,31
North Carolina,2021,05,50-54 years,365,694308,1.6958170651046936e-5,31
North Carolina,2021,05,55-59 years,545,693432,2.5353091811872428e-5,31
North Carolina,2021,05,60-64 years,748,670634,3.597943477077589e-5,31
North Carolina,2021,05,65-69 years,944,589507,5.165606668491775e-5,31
North Carolina,2021,05,70-74 years,1036,501359,6.665753449865201e-5,31
North Carolina,2021,05,75-79 years,1068,323931,1.0635478822102795e-4,31
North Carolina,2021,05,80-84 years,1096,199259,1.7743157754318458e-4,31
North Carolina,2021,05,85+ years,2165,185257,3.769828383133666e-4,31
North Carolina,2021,10,10-14 years,13,668060,6.277203225903024e-7,31
North Carolina,2021,10,15-19 years,66,703310,3.0271605096820976e-6,31
North Carolina,2021,10,20-24 years,86,734847,3.7751988487223827e-6,31
North Carolina,2021,10,25-29 years,119,702270,5.466145040254254e-6,31
North Carolina,2021,10,30-34 years,173,711874,7.839372081703114e-6,31
North Carolina,2021,10,35-39 years,186,670404,8.949827268333721e-6,31
North Carolina,2021,10,40-44 years,264,659553,1.2911970732083797e-5,31
North Carolina,2021,10,45-49 years,290,651158,1.4366465143141019e-5,31
North Carolina,2021,10,50-54 years,437,694308,2.0303344039746607e-5,31
North Carolina,2021,10,55-59 years,720,693432,3.3493992852381926e-5,31
North Carolina,2021,10,60-64 years,912,670634,4.386797394511713e-5,31
North Carolina,2021,10,65-69 years,968,589507,5.2969356515890236e-5,31
North Carolina,2021,10,70-74 years,1158,501359,7.450716693961297e-5,31
North Carolina,2021,10,75-79 years,1258,323931,1.2527558387832692e-4,31
North Carolina,2021,10,80-84 years,1224,199259,1.9815351360662222e-4,31
North Carolina,2021,10,85+ years,2385,185257,4.15290563222808e-4,31
North Carolina,2021,12,10-14 years,16,668060,7.725788585726799e-7,31
North Carolina,2021,12,15-19 years,45,703310,2.0639730747832484e-6,31
North Carolina,2021,12,20-24 years,79,734847,3.4679152215007933e-6,31
North Carolina,2021,12,25-29 years,136,702270,6.2470229031477186e-6,31
North Carolina,2021,12,30-34 years,133,711874,6.026800502118579e-6,31
North Carolina,2021,12,35-39 years,176,670404,8.468653759283521e-6,31
North Carolina,2021,12,40-44 years,224,659553,1.0955611530252919e-5,31
North Carolina,2021,12,45-49 years,271,651158,1.34252139785904e-5,31
North Carolina,2021,12,50-54 years,403,694308,1.8723678828416208e-5,31
North Carolina,2021,12,55-59 years,560,693432,2.6050883329630385e-5,31
North Carolina,2021,12,60-64 years,856,670634,4.117432642217134e-5,31
North Carolina,2021,12,65-69 years,1013,589507,5.543177494896364e-5,31
North Carolina,2021,12,70-74 years,1232,501359,7.92684194038024e-5,31
North Carolina,2021,12,75-79 years,1295,323931,1.2896015987474833e-4,31
North Carolina,2021,12,80-84 years,1310,199259,2.1207606439924435e-4,31
North Carolina,2021,12,85+ years,2588,185257,4.506381457528835e-4,31
North Carolina,2021,02,10-14 years,11,668060,5.880566758332228e-7,28
North Carolina,2021,02,15-19 years,31,703310,1.5741889879894457e-6,28
North Carolina,2021,02,20-24 years,74,734847,3.5964726573792133e-6,28
North Carolina,2021,02,25-29 years,108,702270,5.492393035645631e-6,28
North Carolina,2021,02,30-34 years,112,711874,5.618971896712059e-6,28
North Carolina,2021,02,35-39 years,137,670404,7.2983710462007134e-6,28
North Carolina,2021,02,40-44 years,180,659553,9.746861023407411e-6,28
North Carolina,2021,02,45-49 years,225,651158,1.2340652016429631e-5,28
North Carolina,2021,02,50-54 years,329,694308,1.692332509491465e-5,28
North Carolina,2021,02,55-59 years,547,693432,2.8172501825289697e-5,28
North Carolina,2021,02,60-64 years,724,670634,3.855626594706331e-5,28
North Carolina,2021,02,65-69 years,891,589507,5.397972979358781e-5,28
North Carolina,2021,02,70-74 years,1231,501359,8.769022938510272e-5,28
North Carolina,2021,02,75-79 years,1262,323931,1.3913897889188923e-4,28
North Carolina,2021,02,80-84 years,1226,199259,2.197427181995006e-4,28
North Carolina,2021,02,85+ years,2546,185257,4.908239441887293e-4,28
North Carolina,2021,07,10-14 years,0,668060,0,31
North Carolina,2021,07,15-19 years,49,703310,2.247437348097315e-6,31
North Carolina,2021,07,20-24 years,86,734847,3.7751988487223827e-6,31
North Carolina,2021,07,25-29 years,116,702270,5.3283430644495244e-6,31
North Carolina,2021,07,30-34 years,159,711874,7.2049720288485265e-6,31
North Carolina,2021,07,35-39 years,154,670404,7.410072039373081e-6,31
North Carolina,2021,07,40-44 years,176,659553,8.607980488055864e-6,31
North Carolina,2021,07,45-49 years,242,651158,1.1988567464276297e-5,31
North Carolina,2021,07,50-54 years,345,694308,1.6028955820852584e-5,31
North Carolina,2021,07,55-59 years,494,693432,2.2980600651495376e-5,31
North Carolina,2021,07,60-64 years,712,670634,3.424780422031074e-5,31
North Carolina,2021,07,65-69 years,831,589507,4.5472660397422295e-5,31
North Carolina,2021,07,70-74 years,1006,501359,6.472729701316982e-5,31
North Carolina,2021,07,75-79 years,1058,323931,1.053589568706438e-4,31
North Carolina,2021,07,80-84 years,1005,199259,1.6269957612308442e-4,31
North Carolina,2021,07,85+ years,2180,185257,3.7959472864810125e-4,31
North Carolina,2021,06,10-14 years,12,668060,5.98748615393827e-7,30
North Carolina,2021,06,15-19 years,55,703310,2.6067215500040285e-6,30
North Carolina,2021,06,20-24 years,76,734847,3.4474296463526876e-6,30
North Carolina,2021,06,25-29 years,123,702270,5.8382103749270225e-6,30
North Carolina,2021,06,30-34 years,132,711874,6.180869086383264e-6,30
North Carolina,2021,06,35-39 years,157,670404,7.806238228491078e-6,30
North Carolina,2021,06,40-44 years,184,659553,9.299227406036109e-6,30
North Carolina,2021,06,45-49 years,211,651158,1.0801269942676484e-5,30
North Carolina,2021,06,50-54 years,365,694308,1.7523443006081835e-5,30
North Carolina,2021,06,55-59 years,508,693432,2.441960182589401e-5,30
North Carolina,2021,06,60-64 years,675,670634,3.355034191526227e-5,30
North Carolina,2021,06,65-69 years,811,589507,4.58575272784434e-5,30
North Carolina,2021,06,70-74 years,911,501359,6.0568707586114274e-5,30
North Carolina,2021,06,75-79 years,962,323931,9.899227510385443e-5,30
North Carolina,2021,06,80-84 years,986,199259,1.6494445252995682e-4,30
North Carolina,2021,06,85+ years,2030,185257,3.6525835281077997e-4,30
North Carolina,2021,03,10-14 years,0,668060,0,31
North Carolina,2021,03,15-19 years,39,703310,1.7887766648121487e-6,31
North Carolina,2021,03,20-24 years,84,734847,3.6874035266590716e-6,31
North Carolina,2021,03,25-29 years,111,702270,5.0986731047749765e-6,31
North Carolina,2021,03,30-34 years,135,711874,6.117429081097806e-6,31
North Carolina,2021,03,35-39 years,135,670404,6.495842372177701e-6,31
North Carolina,2021,03,40-44 years,171,659553,8.363435587827006e-6,31
North Carolina,2021,03,45-49 years,242,651158,1.1988567464276297e-5,31
North Carolina,2021,03,50-54 years,333,694308,1.547142692273597e-5,31
North Carolina,2021,03,55-59 years,546,693432,2.5399611246389626e-5,31
North Carolina,2021,03,60-64 years,740,670634,3.559462798178363e-5,31
North Carolina,2021,03,65-69 years,874,589507,4.7825638011248e-5,31
North Carolina,2021,03,70-74 years,1108,501359,7.12901044638093e-5,31
North Carolina,2021,03,75-79 years,1036,323931,1.0316812789979865e-4,31
North Carolina,2021,03,80-84 years,1136,199259,1.8390718256300885e-4,31
North Carolina,2021,03,85+ years,2194,185257,3.8203249296052025e-4,31
North Carolina,2021,09,10-14 years,12,668060,5.98748615393827e-7,30
North Carolina,2021,09,15-19 years,54,703310,2.559326612731228e-6,30
North Carolina,2021,09,20-24 years,76,734847,3.4474296463526876e-6,30
North Carolina,2021,09,25-29 years,137,702270,6.502722124918716e-6,30
North Carolina,2021,09,30-34 years,175,711874,8.194334016038418e-6,30
North Carolina,2021,09,35-39 years,201,670404,9.993973782972656e-6,30
North Carolina,2021,09,40-44 years,242,659553,1.2230505610112707e-5,30
North Carolina,2021,09,45-49 years,354,651158,1.8121561894348224e-5,30
North Carolina,2021,09,50-54 years,518,694308,2.4868886238768193e-5,30
North Carolina,2021,09,55-59 years,782,693432,3.759080438552975e-5,30
North Carolina,2021,09,60-64 years,1025,670634,5.0946815500953824e-5,30
North Carolina,2021,09,65-69 years,1172,589507,6.62700640817949e-5,30
North Carolina,2021,09,70-74 years,1336,501359,8.88252396652565e-5,30
North Carolina,2021,09,75-79 years,1343,323931,1.3819815536847868e-4,30
North Carolina,2021,09,80-84 years,1169,199259,1.95557875261176e-4,30
North Carolina,2021,09,85+ years,2427,185257,4.366906513654005e-4,30
North Carolina,2021,04,10-14 years,0,668060,0,30
North Carolina,2021,04,15-19 years,45,703310,2.1327721772760234e-6,30
North Carolina,2021,04,20-24 years,71,734847,3.2206250643558e-6,30
North Carolina,2021,04,25-29 years,119,702270,5.648349874929396e-6,30
North Carolina,2021,04,30-34 years,130,711874,6.087219554771397e-6,30
North Carolina,2021,04,35-39 years,155,670404,7.706795703287372e-6,30
North Carolina,2021,04,40-44 years,207,659553,1.0461630831790622e-5,30
North Carolina,2021,04,45-49 years,234,651158,1.1978659557281029e-5,30
North Carolina,2021,04,50-54 years,364,694308,1.747543357318846e-5,30
North Carolina,2021,04,55-59 years,541,693432,2.600591454293043e-5,30
North Carolina,2021,04,60-64 years,708,670634,3.5190580853341764e-5,30
North Carolina,2021,04,65-69 years,828,589507,4.6818782474169095e-5,30
North Carolina,2021,04,70-74 years,1028,501359,6.834756465260755e-5,30
North Carolina,2021,04,75-79 years,1057,323931,1.0876801952679222e-4,30
North Carolina,2021,04,80-84 years,1041,199259,1.741452079956238e-4,30
North Carolina,2021,04,85+ years,2078,185257,3.7389500351763585e-4,30
North Carolina,2021,08,10-14 years,0,668060,0,31
North Carolina,2021,08,15-19 years,45,703310,2.0639730747832484e-6,31
North Carolina,2021,08,20-24 years,85,734847,3.731301187690727e-6,31
North Carolina,2021,08,25-29 years,133,702270,6.10922092734299e-6,31
North Carolina,2021,08,30-34 years,166,711874,7.522172055275821e-6,31
North Carolina,2021,08,35-39 years,199,670404,9.575352830098982e-6,31
North Carolina,2021,08,40-44 years,245,659553,1.198270011121413e-5,31
North Carolina,2021,08,45-49 years,313,651158,1.550587444759703e-5,31
North Carolina,2021,08,50-54 years,459,694308,2.1325480352960394e-5,31
North Carolina,2021,08,55-59 years,674,693432,3.1354098864590856e-5,31
North Carolina,2021,08,60-64 years,937,670634,4.507049516071792e-5,31
North Carolina,2021,08,65-69 years,1033,589507,5.6526183141440714e-5,31
North Carolina,2021,08,70-74 years,1210,501359,7.785291191444879e-5,31
North Carolina,2021,08,75-79 years,1271,323931,1.2657016463382635e-4,31
North Carolina,2021,08,80-84 years,1177,199259,1.905446777083287e-4,31
North Carolina,2021,08,85+ years,2401,185257,4.180765795798583e-4,31
North Carolina,2021,11,10-14 years,0,668060,0,30
North Carolina,2021,11,15-19 years,35,703310,1.6588228045480183e-6,30
North Carolina,2021,11,20-24 years,67,734847,3.0391813987582903e-6,30
North Carolina,2021,11,25-29 years,100,702270,4.746512499940669e-6,30
North Carolina,2021,11,30-34 years,138,711874,6.461817681218867e-6,30
North Carolina,2021,11,35-39 years,153,670404,7.607353178083663e-6,30
North Carolina,2021,11,40-44 years,166,659553,8.38952037718475e-6,30
North Carolina,2021,11,45-49 years,251,651158,1.2848904055032214e-5,30
North Carolina,2021,11,50-54 years,336,694308,1.6131169452173964e-5,30
North Carolina,2021,11,55-59 years,606,693432,2.9130469894668837e-5,30
North Carolina,2021,11,60-64 years,783,670634,3.891839662170424e-5,30
North Carolina,2021,11,65-69 years,925,589507,5.2303591532133345e-5,30
North Carolina,2021,11,70-74 years,1085,501359,7.213726424910426e-5,30
North Carolina,2021,11,75-79 years,1166,323931,1.1998439996995244e-4,30
North Carolina,2021,11,80-84 years,1193,199259,1.9957275037346702e-4,30
North Carolina,2021,11,85+ years,2376,185257,4.275142099893661e-4,30
North Carolina,2021,NA,10-14 years,0,668060,0,31
North Carolina,2021,NA,15-19 years,0,703310,0,31
North Carolina,2021,NA,20-24 years,0,734847,0,31
North Carolina,2021,NA,25-29 years,0,702270,0,31
North Carolina,2021,NA,30-34 years,0,711874,0,31
North Carolina,2021,NA,35-39 years,0,670404,0,31
North Carolina,2021,NA,40-44 years,0,659553,0,31
North Carolina,2021,NA,45-49 years,0,651158,0,31
North Carolina,2021,NA,50-54 years,0,694308,0,31
North Carolina,2021,NA,55-59 years,0,693432,0,31
North Carolina,2021,NA,60-64 years,0,670634,0,31
North Carolina,2021,NA,65-69 years,0,589507,0,31
North Carolina,2021,NA,70-74 years,0,501359,0,31
North Carolina,2021,NA,75-79 years,0,323931,0,31
North Carolina,2021,NA,80-84 years,0,199259,0,31
North Carolina,2021,NA,85+ years,0,185257,0,31
North Dakota,2020,01,10-14 years,0,51098,0,31
North Dakota,2020,01,15-19 years,0,51367,0,31
North Dakota,2020,01,20-24 years,0,63950,0,31
North Dakota,2020,01,25-29 years,0,57873,0,31
North Dakota,2020,01,30-34 years,0,55512,0,31
North Dakota,2020,01,35-39 years,0,53104,0,31
North Dakota,2020,01,40-44 years,13,44399,9.445141528180306e-6,31
North Dakota,2020,01,45-49 years,0,39417,0,31
North Dakota,2020,01,50-54 years,15,39931,1.2117677186695436e-5,31
North Dakota,2020,01,55-59 years,39,46417,2.71035292269865e-5,31
North Dakota,2020,01,60-64 years,40,47571,2.712414245328375e-5,31
North Dakota,2020,01,65-69 years,42,40441,3.3501612464514214e-5,31
North Dakota,2020,01,70-74 years,54,29831,5.83934659874281e-5,31
North Dakota,2020,01,75-79 years,64,19997,1.0324129264550972e-4,31
North Dakota,2020,01,80-84 years,81,14565,1.793960333543736e-4,31
North Dakota,2020,01,85+ years,232,18956,3.9480222450632703e-4,31
North Dakota,2020,05,10-14 years,0,51098,0,31
North Dakota,2020,05,15-19 years,0,51367,0,31
North Dakota,2020,05,20-24 years,0,63950,0,31
North Dakota,2020,05,25-29 years,0,57873,0,31
North Dakota,2020,05,30-34 years,0,55512,0,31
North Dakota,2020,05,35-39 years,11,53104,6.681958226826969e-6,31
North Dakota,2020,05,40-44 years,0,44399,0,31
North Dakota,2020,05,45-49 years,11,39417,9.002174434315634e-6,31
North Dakota,2020,05,50-54 years,18,39931,1.4541212624034524e-5,31
North Dakota,2020,05,55-59 years,21,46417,1.4594208045300422e-5,31
North Dakota,2020,05,60-64 years,36,47571,2.4411728207955376e-5,31
North Dakota,2020,05,65-69 years,40,40441,3.1906297585251636e-5,31
North Dakota,2020,05,70-74 years,54,29831,5.83934659874281e-5,31
North Dakota,2020,05,75-79 years,64,19997,1.0324129264550972e-4,31
North Dakota,2020,05,80-84 years,60,14565,1.3288595063286934e-4,31
North Dakota,2020,05,85+ years,232,18956,3.9480222450632703e-4,31
North Dakota,2020,10,10-14 years,0,51098,0,31
North Dakota,2020,10,15-19 years,0,51367,0,31
North Dakota,2020,10,20-24 years,0,63950,0,31
North Dakota,2020,10,25-29 years,0,57873,0,31
North Dakota,2020,10,30-34 years,12,55512,6.973208931285999e-6,31
North Dakota,2020,10,35-39 years,13,53104,7.89685972261369e-6,31
North Dakota,2020,10,40-44 years,0,44399,0,31
North Dakota,2020,10,45-49 years,15,39417,1.227569241043041e-5,31
North Dakota,2020,10,50-54 years,22,39931,1.7772593207153306e-5,31
North Dakota,2020,10,55-59 years,36,46417,2.501864236337215e-5,31
North Dakota,2020,10,60-64 years,55,47571,3.7295695873265153e-5,31
North Dakota,2020,10,65-69 years,72,40441,5.743133565345294e-5,31
North Dakota,2020,10,70-74 years,87,29831,9.407836186863417e-5,31
North Dakota,2020,10,75-79 years,99,19997,1.5970137456102287e-4,31
North Dakota,2020,10,80-84 years,131,14565,2.901343255484314e-4,31
North Dakota,2020,10,85+ years,337,18956,5.734842657699664e-4,31
North Dakota,2020,12,10-14 years,0,51098,0,31
North Dakota,2020,12,15-19 years,0,51367,0,31
North Dakota,2020,12,20-24 years,0,63950,0,31
North Dakota,2020,12,25-29 years,0,57873,0,31
North Dakota,2020,12,30-34 years,0,55512,0,31
North Dakota,2020,12,35-39 years,10,53104,6.0745074789336084e-06,31
North Dakota,2020,12,40-44 years,0,44399,0,31
North Dakota,2020,12,45-49 years,11,39417,9.002174434315634e-6,31
North Dakota,2020,12,50-54 years,22,39931,1.7772593207153306e-5,31
North Dakota,2020,12,55-59 years,28,46417,1.9458944060400562e-5,31
North Dakota,2020,12,60-64 years,62,47571,4.204242080258981e-5,31
North Dakota,2020,12,65-69 years,77,40441,6.141962285160939e-5,31
North Dakota,2020,12,70-74 years,81,29831,8.759019898114216e-5,31
North Dakota,2020,12,75-79 years,77,19997,1.242121802141289e-4,31
North Dakota,2020,12,80-84 years,113,14565,2.502685403585706e-4,31
North Dakota,2020,12,85+ years,297,18956,5.054149167171514e-4,31
North Dakota,2020,02,10-14 years,0,51098,0,29
North Dakota,2020,02,15-19 years,0,51367,0,29
North Dakota,2020,02,20-24 years,0,63950,0,29
North Dakota,2020,02,25-29 years,0,57873,0,29
North Dakota,2020,02,30-34 years,0,55512,0,29
North Dakota,2020,02,35-39 years,0,53104,0,29
North Dakota,2020,02,40-44 years,11,44399,8.543218199229402e-6,29
North Dakota,2020,02,45-49 years,10,39417,8.748194591341213e-6,29
North Dakota,2020,02,50-54 years,19,39931,1.6407613478077268e-5,29
North Dakota,2020,02,55-59 years,28,46417,2.0800940202497153e-5,29
North Dakota,2020,02,60-64 years,39,47571,2.8269903643120736e-5,29
North Dakota,2020,02,65-69 years,60,40441,5.1160097852213824e-5,29
North Dakota,2020,02,70-74 years,55,29831,6.357653863893034e-5,29
North Dakota,2020,02,75-79 years,52,19997,8.966862270719918e-5,29
North Dakota,2020,02,80-84 years,83,14565,1.9650319021745564e-4,29
North Dakota,2020,02,85+ years,208,18956,3.783716919763372e-4,29
